user_id,order_id,order_date,order_amount,category
U00011,ORD_U00011_000,2023-03-31,159.88,家居
U00012,ORD_U00012_000,2023-12-26,126.28,美妆
U00012,ORD_U00012_002,2024-03-14,37.56,家居
U00012,ORD_U00012_001,2024-05-05,88.45,美妆
U00012,ORD_U00012_003,2024-07-17,62.23,数码
U00013,ORD_U00013_000,2023-05-20,117.67,食品
U00013,ORD_U00013_001,2023-06-12,168.45,数码
U00013,ORD_U00013_003,2023-07-20,94.15,美妆
U00013,ORD_U00013_002,2023-09-20,78.41,数码
U00014,ORD_U00014_001,2024-09-18,448.45,美妆
U00014,ORD_U00014_000,2024-09-20,1072.27,美妆
U00014,ORD_U00014_002,2024-11-04,595.19,美妆
U00014,ORD_U00014_004,2024-11-17,785.99,美妆
U00014,ORD_U00014_005,2024-12-17,723.71,食品
U00014,ORD_U00014_006,2025-01-26,536.62,数码
U00014,ORD_U00014_003,2025-01-29,551.77,家居
U00014,ORD_U00014_007,2025-02-01,812.4,家居
U00014,ORD_U00014_011,2025-03-14,348.68,服饰
U00014,ORD_U00014_008,2025-06-05,1030.92,数码
U00014,ORD_U00014_010,2025-08-30,923.02,服饰
U00014,ORD_U00014_009,2025-10-15,547.26,食品
U00014,ORD_U00014_012,2026-03-04,1096.58,服饰
U00015,ORD_U00015_000,2023-12-24,1948.96,数码
U00015,ORD_U00015_001,2024-01-16,1099.63,食品
U00015,ORD_U00015_005,2024-01-27,1737.01,家居
U00015,ORD_U00015_003,2024-02-13,2108.24,美妆
U00015,ORD_U00015_002,2024-02-25,769.32,数码
U00015,ORD_U00015_009,2024-04-10,935.92,服饰
U00015,ORD_U00015_015,2024-04-10,2095.78,家居
U00015,ORD_U00015_004,2024-04-13,1957.13,食品
U00015,ORD_U00015_007,2024-04-20,2059.98,食品
U00015,ORD_U00015_006,2024-04-26,1830.09,数码
U00015,ORD_U00015_012,2024-05-14,807.96,服饰
U00015,ORD_U00015_008,2024-05-19,1620.75,家居
U00015,ORD_U00015_013,2024-08-05,1961.5,食品
U00015,ORD_U00015_028,2024-09-05,1126.65,服饰
U00015,ORD_U00015_024,2024-09-06,1417.69,数码
U00015,ORD_U00015_014,2024-09-08,921.85,服饰
U00015,ORD_U00015_010,2024-09-19,953.38,美妆
U00015,ORD_U00015_011,2024-09-23,1513.21,美妆
U00015,ORD_U00015_017,2024-10-07,1825.77,食品
U00015,ORD_U00015_037,2024-11-04,2076.46,服饰
U00015,ORD_U00015_034,2024-11-06,1245.39,食品
U00015,ORD_U00015_021,2024-11-10,1432.75,数码
U00015,ORD_U00015_018,2024-11-14,1047.79,数码
U00015,ORD_U00015_035,2024-11-22,2058.62,食品
U00015,ORD_U00015_023,2025-01-07,602.37,美妆
U00015,ORD_U00015_019,2025-01-11,985.11,服饰
U00015,ORD_U00015_016,2025-01-14,1910.21,数码
U00015,ORD_U00015_029,2025-02-04,1938.31,服饰
U00015,ORD_U00015_033,2025-03-05,764.37,服饰
U00015,ORD_U00015_020,2025-03-09,1471.24,美妆
U00015,ORD_U00015_040,2025-04-20,1214.96,数码
U00015,ORD_U00015_036,2025-06-20,779.21,美妆
U00015,ORD_U00015_025,2025-06-28,2111.9,数码
U00015,ORD_U00015_030,2025-07-15,857.31,数码
U00015,ORD_U00015_027,2025-08-30,2056.18,美妆
U00015,ORD_U00015_022,2025-09-05,1049.43,数码
U00015,ORD_U00015_044,2025-09-24,1383.13,服饰
U00015,ORD_U00015_045,2025-10-03,1879.14,家居
U00015,ORD_U00015_032,2025-10-05,705.7,服饰
U00015,ORD_U00015_026,2025-11-26,2002.3,美妆
U00015,ORD_U00015_043,2025-12-31,1284.05,服饰
U00015,ORD_U00015_039,2026-03-24,1226.01,家居
U00015,ORD_U00015_041,2026-04-14,1555.61,服饰
U00015,ORD_U00015_042,2026-06-03,549.5,家居
U00015,ORD_U00015_031,2026-06-18,2004.17,食品
U00015,ORD_U00015_038,2026-07-13,1998.72,家居
U00016,ORD_U00016_001,2024-10-21,1531.16,家居
U00016,ORD_U00016_000,2024-10-22,2342.72,家居
U00016,ORD_U00016_002,2024-11-27,1351.62,服饰
U00016,ORD_U00016_005,2024-12-31,2080.21,家居
U00016,ORD_U00016_004,2025-01-04,1398.26,数码
U00016,ORD_U00016_012,2025-01-09,2913.9,家居
U00016,ORD_U00016_003,2025-01-11,2982.75,数码
U00016,ORD_U00016_006,2025-01-21,1709.44,食品
U00016,ORD_U00016_008,2025-02-06,2554.77,服饰
U00016,ORD_U00016_016,2025-02-07,1198.24,服饰
U00016,ORD_U00016_009,2025-02-12,2038.93,家居
U00016,ORD_U00016_013,2025-03-25,1377.64,美妆
U00016,ORD_U00016_015,2025-04-12,2908.08,食品
U00016,ORD_U00016_010,2025-05-03,2870.89,家居
U00016,ORD_U00016_007,2025-05-04,1042.64,家居
U00016,ORD_U00016_020,2025-05-08,2985.13,食品
U00016,ORD_U00016_011,2025-07-31,1807.03,数码
U00016,ORD_U00016_021,2025-08-01,793.86,美妆
U00016,ORD_U00016_019,2025-08-24,2392.9,服饰
U00016,ORD_U00016_026,2025-08-24,2415.34,家居
U00016,ORD_U00016_025,2025-08-25,1526.09,数码
U00016,ORD_U00016_022,2025-09-17,2170.32,数码
U00016,ORD_U00016_014,2025-10-11,1118.34,美妆
U00016,ORD_U00016_018,2026-01-13,2298.7,数码
U00016,ORD_U00016_017,2026-02-13,1589.57,服饰
U00016,ORD_U00016_023,2026-03-10,1168.48,美妆
U00016,ORD_U00016_024,2026-07-16,891.42,食品
U00017,ORD_U00017_000,2024-08-07,69.9,食品
U00017,ORD_U00017_001,2024-09-06,84.03,食品
U00018,ORD_U00018_000,2023-12-13,118.69,美妆
U00019,ORD_U00019_000,2024-04-26,201.34,服饰
U00019,ORD_U00019_001,2024-07-10,264.7,服饰
U00019,ORD_U00019_002,2024-08-10,175.31,美妆
U00019,ORD_U00019_003,2024-10-23,248.12,家居
U00019,ORD_U00019_004,2024-11-20,422.34,家居
U00019,ORD_U00019_005,2025-01-28,295.38,美妆
U00020,ORD_U00020_000,2024-04-19,62.88,数码
U00021,ORD_U00021_000,2024-01-09,29.86,服饰
U00021,ORD_U00021_001,2024-02-13,105.57,美妆
U00021,ORD_U00021_002,2024-05-10,53.27,食品
U00021,ORD_U00021_003,2024-05-18,73.46,家居
U00022,ORD_U00022_000,2024-09-03,286.65,食品
U00022,ORD_U00022_001,2024-10-20,250.01,数码
U00022,ORD_U00022_002,2024-11-05,391.31,家居
U00022,ORD_U00022_003,2024-11-30,239.15,服饰
U00022,ORD_U00022_004,2024-12-02,240.22,数码
U00022,ORD_U00022_007,2024-12-26,254.55,家居
U00022,ORD_U00022_005,2025-02-17,258.52,服饰
U00022,ORD_U00022_009,2025-03-17,192.93,美妆
U00022,ORD_U00022_012,2025-03-23,126.37,服饰
U00022,ORD_U00022_006,2025-04-17,224.13,美妆
U00022,ORD_U00022_013,2025-07-25,328.3,数码
U00022,ORD_U00022_014,2025-08-03,217.09,美妆
U00022,ORD_U00022_008,2025-09-10,121.1,家居
U00022,ORD_U00022_010,2025-10-09,315.23,服饰
U00022,ORD_U00022_011,2025-11-16,289.38,数码
U00023,ORD_U00023_000,2023-04-21,95.01,美妆
U00023,ORD_U00023_001,2023-05-06,238.74,美妆
U00023,ORD_U00023_002,2023-06-14,229.63,家居
U00023,ORD_U00023_005,2023-07-22,356.98,家居
U00023,ORD_U00023_004,2023-08-23,195.59,美妆
U00023,ORD_U00023_003,2023-08-31,160.42,家居
U00023,ORD_U00023_006,2024-04-01,299.4,服饰
U00024,ORD_U00024_000,2024-07-10,1399.38,家居
U00024,ORD_U00024_001,2024-07-31,545.28,服饰
U00024,ORD_U00024_003,2024-08-20,670.87,数码
U00024,ORD_U00024_004,2024-08-28,967.66,食品
U00024,ORD_U00024_002,2024-09-02,575.33,家居
U00024,ORD_U00024_005,2024-09-03,1418.85,数码
U00024,ORD_U00024_008,2024-10-24,1579.76,食品
U00024,ORD_U00024_010,2024-10-26,1233.68,家居
U00024,ORD_U00024_006,2024-11-25,1359.85,食品
U00024,ORD_U00024_012,2024-12-11,834.02,数码
U00024,ORD_U00024_009,2025-01-06,752.43,数码
U00024,ORD_U00024_007,2025-01-08,615.88,美妆
U00024,ORD_U00024_015,2025-01-22,951.99,数码
U00024,ORD_U00024_011,2025-03-18,770.08,数码
U00024,ORD_U00024_016,2025-04-04,855.62,美妆
U00024,ORD_U00024_019,2025-04-13,673.09,美妆
U00024,ORD_U00024_018,2025-05-24,736.03,美妆
U00024,ORD_U00024_013,2025-05-27,691.36,美妆
U00024,ORD_U00024_017,2025-07-19,1444.79,家居
U00024,ORD_U00024_014,2025-08-13,1652.38,服饰
U00025,ORD_U00025_000,2024-10-01,546.81,数码
U00025,ORD_U00025_001,2024-11-15,195.54,数码
U00025,ORD_U00025_004,2024-12-05,457.78,家居
U00025,ORD_U00025_003,2024-12-08,257.77,美妆
U00025,ORD_U00025_002,2024-12-09,349.68,服饰
U00025,ORD_U00025_006,2025-01-29,381.92,美妆
U00025,ORD_U00025_009,2025-03-12,419.3,服饰
U00025,ORD_U00025_005,2025-03-17,161.12,食品
U00025,ORD_U00025_007,2025-05-23,335.8,数码
U00025,ORD_U00025_008,2025-06-05,545.35,服饰
U00025,ORD_U00025_010,2025-09-30,508.15,食品
U00025,ORD_U00025_012,2025-10-19,316.01,美妆
U00025,ORD_U00025_014,2026-01-19,369.52,美妆
U00025,ORD_U00025_011,2026-02-08,420.4,家居
U00025,ORD_U00025_013,2026-04-04,340.8,美妆
U00025,ORD_U00025_015,2026-05-20,374.19,家居
U00026,ORD_U00026_000,2023-08-23,73.4,数码
U00026,ORD_U00026_001,2023-10-18,49.72,食品
U00027,ORD_U00027_000,2023-05-06,123.15,服饰
U00027,ORD_U00027_001,2023-07-16,55.73,食品
U00028,ORD_U00028_000,2024-03-15,59.73,食品
U00028,ORD_U00028_001,2024-04-29,64.19,服饰
U00029,ORD_U00029_000,2023-12-03,152.25,美妆
U00030,ORD_U00030_000,2024-10-22,69.13,服饰
U00030,ORD_U00030_001,2024-11-22,133.56,美妆
U00030,ORD_U00030_003,2025-03-24,137.28,数码
U00030,ORD_U00030_002,2025-04-21,183.29,数码
U00031,ORD_U00031_000,2024-09-22,36.53,美妆
U00031,ORD_U00031_001,2024-10-13,72.32,食品
U00031,ORD_U00031_002,2025-02-03,90.36,美妆
U00031,ORD_U00031_003,2025-02-28,82.77,数码
U00032,ORD_U00032_000,2024-04-28,98.04,数码
U00032,ORD_U00032_001,2024-08-24,97.96,数码
U00033,ORD_U00033_000,2023-09-16,35.29,家居
U00033,ORD_U00033_001,2023-11-12,42.62,数码
U00033,ORD_U00033_003,2023-12-08,48.53,美妆
U00033,ORD_U00033_002,2023-12-26,32.36,美妆
U00034,ORD_U00034_000,2023-10-17,54.95,美妆
U00034,ORD_U00034_002,2023-12-08,44.59,家居
U00034,ORD_U00034_001,2024-02-02,24.01,家居
U00035,ORD_U00035_000,2023-03-23,388.67,家居
U00035,ORD_U00035_001,2023-06-26,367.98,美妆
U00035,ORD_U00035_002,2023-07-25,520.09,美妆
U00035,ORD_U00035_004,2023-09-09,346.73,美妆
U00035,ORD_U00035_003,2023-09-22,415.66,数码
U00035,ORD_U00035_006,2023-10-02,409.93,食品
U00035,ORD_U00035_005,2023-10-24,447.97,美妆
U00035,ORD_U00035_007,2024-05-10,557.97,美妆
U00036,ORD_U00036_000,2024-05-16,29.45,数码
U00036,ORD_U00036_002,2024-09-13,51.38,食品
U00036,ORD_U00036_001,2024-09-22,44.52,家居
U00036,ORD_U00036_003,2025-02-11,27.78,家居
U00037,ORD_U00037_000,2024-07-07,320.61,数码
U00037,ORD_U00037_002,2024-08-10,355.3,数码
U00037,ORD_U00037_001,2024-09-01,154.93,服饰
U00037,ORD_U00037_003,2024-12-08,402.23,美妆
U00037,ORD_U00037_004,2025-02-12,472.64,数码
U00038,ORD_U00038_001,2023-06-19,186.42,家居
U00038,ORD_U00038_000,2023-06-21,110.15,食品
U00038,ORD_U00038_002,2023-09-20,62.18,食品
U00039,ORD_U00039_000,2023-07-20,250.87,家居
U00039,ORD_U00039_001,2023-07-28,204.97,数码
U00039,ORD_U00039_002,2023-08-20,509.89,家居
U00040,ORD_U00040_000,2023-10-07,313.18,数码
U00040,ORD_U00040_001,2024-01-05,497.14,食品
U00040,ORD_U00040_003,2024-02-18,432.79,服饰
U00040,ORD_U00040_002,2024-02-27,411.87,服饰
U00040,ORD_U00040_004,2024-03-05,218.52,家居
U00040,ORD_U00040_006,2024-03-24,161.67,数码
U00040,ORD_U00040_005,2024-05-31,452.74,美妆
U00041,ORD_U00041_000,2024-10-12,123.54,食品
U00041,ORD_U00041_001,2025-01-24,74.42,食品
U00041,ORD_U00041_002,2025-03-05,112.76,服饰
U00041,ORD_U00041_003,2025-09-22,100.98,家居
U00042,ORD_U00042_000,2024-01-08,138.52,美妆
U00042,ORD_U00042_001,2024-02-27,110.22,服饰
U00042,ORD_U00042_003,2024-04-08,54.16,美妆
U00042,ORD_U00042_002,2024-04-15,90.56,服饰
U00042,ORD_U00042_005,2024-07-24,89.2,家居
U00042,ORD_U00042_004,2024-08-07,114.17,服饰
U00043,ORD_U00043_000,2023-10-05,265.77,食品
U00043,ORD_U00043_003,2023-12-08,356.27,家居
U00043,ORD_U00043_001,2023-12-29,303.4,数码
U00043,ORD_U00043_002,2024-02-07,289.01,美妆
U00043,ORD_U00043_005,2024-04-06,136.42,服饰
U00043,ORD_U00043_004,2024-04-16,204.01,家居
U00043,ORD_U00043_006,2024-08-07,368.4,家居
U00043,ORD_U00043_007,2024-09-15,295.33,美妆
U00043,ORD_U00043_008,2024-09-19,381.46,家居
U00043,ORD_U00043_009,2025-01-10,177.61,服饰
U00044,ORD_U00044_000,2024-03-09,372.25,美妆
U00044,ORD_U00044_001,2024-04-12,618.06,服饰
U00044,ORD_U00044_002,2024-05-09,523.48,服饰
U00044,ORD_U00044_003,2024-05-13,369.67,数码
U00044,ORD_U00044_005,2024-05-25,549.12,服饰
U00044,ORD_U00044_008,2024-08-11,573.67,食品
U00044,ORD_U00044_007,2024-08-25,195.43,美妆
U00044,ORD_U00044_004,2024-08-27,585.71,食品
U00044,ORD_U00044_013,2024-10-13,484.98,食品
U00044,ORD_U00044_006,2024-10-14,330.93,食品
U00044,ORD_U00044_011,2024-12-25,338.42,服饰
U00044,ORD_U00044_010,2025-02-09,637.38,食品
U00044,ORD_U00044_009,2025-04-01,238.33,家居
U00044,ORD_U00044_012,2025-05-04,560.85,食品
U00045,ORD_U00045_000,2024-03-08,26.67,服饰
U00045,ORD_U00045_001,2024-07-27,61.5,食品
U00045,ORD_U00045_002,2024-08-09,42.3,服饰
U00046,ORD_U00046_000,2024-02-19,43.79,食品
U00046,ORD_U00046_001,2024-07-12,54.77,食品
U00046,ORD_U00046_002,2024-09-27,35.65,家居
U00046,ORD_U00046_003,2024-11-17,57.31,食品
U00047,ORD_U00047_000,2023-10-23,167.68,服饰
U00047,ORD_U00047_001,2024-01-14,228.55,家居
U00047,ORD_U00047_002,2024-03-07,172.27,服饰
U00048,ORD_U00048_001,2024-05-25,124.25,服饰
U00048,ORD_U00048_000,2024-06-24,144.14,数码
U00048,ORD_U00048_003,2024-10-19,66.02,食品
U00048,ORD_U00048_002,2024-12-05,74.44,家居
U00049,ORD_U00049_000,2024-07-29,311.31,食品
U00049,ORD_U00049_001,2024-08-02,155.34,美妆
U00049,ORD_U00049_002,2024-10-13,197.56,食品
U00049,ORD_U00049_004,2024-11-06,380.88,美妆
U00049,ORD_U00049_003,2024-11-08,159.44,服饰
U00049,ORD_U00049_006,2025-01-24,312.89,家居
U00049,ORD_U00049_007,2025-01-24,384.59,食品
U00049,ORD_U00049_005,2025-02-19,370.92,食品
U00049,ORD_U00049_009,2025-04-06,329.87,美妆
U00049,ORD_U00049_008,2025-09-03,242.8,数码
U00050,ORD_U00050_000,2024-09-20,262.82,数码
U00050,ORD_U00050_001,2024-10-18,325.79,数码
U00050,ORD_U00050_002,2024-12-21,418.39,家居
U00050,ORD_U00050_003,2025-02-03,242.97,服饰
U00050,ORD_U00050_005,2025-03-21,281.0,家居
U00050,ORD_U00050_004,2025-03-23,499.08,家居
U00050,ORD_U00050_006,2025-04-05,263.55,家居
U00050,ORD_U00050_014,2025-06-11,204.72,美妆
U00050,ORD_U00050_007,2025-07-19,240.94,食品
U00050,ORD_U00050_008,2025-09-10,275.12,数码
U00050,ORD_U00050_009,2025-10-03,214.03,美妆
U00050,ORD_U00050_011,2025-10-05,394.61,家居
U00050,ORD_U00050_010,2025-10-23,677.86,服饰
U00050,ORD_U00050_012,2026-01-30,176.15,数码
U00050,ORD_U00050_013,2026-02-15,661.33,服饰
U00050,ORD_U00050_015,2026-08-09,335.45,美妆
U00051,ORD_U00051_000,2024-01-17,302.64,家居
U00051,ORD_U00051_001,2024-03-05,445.93,美妆
U00051,ORD_U00051_002,2024-04-09,906.56,家居
U00051,ORD_U00051_003,2024-05-21,596.21,美妆
U00051,ORD_U00051_004,2024-06-22,833.43,食品
U00051,ORD_U00051_008,2024-08-03,689.78,数码
U00051,ORD_U00051_011,2024-08-09,324.38,美妆
U00051,ORD_U00051_007,2024-08-21,303.33,家居
U00051,ORD_U00051_009,2024-09-03,704.29,数码
U00051,ORD_U00051_012,2024-09-29,949.95,服饰
U00051,ORD_U00051_005,2024-09-30,443.03,家居
U00051,ORD_U00051_013,2024-10-14,649.12,美妆
U00051,ORD_U00051_006,2024-10-21,564.71,美妆
U00051,ORD_U00051_017,2024-10-22,737.42,家居
U00051,ORD_U00051_014,2024-12-26,475.16,家居
U00051,ORD_U00051_016,2025-01-04,412.71,数码
U00051,ORD_U00051_019,2025-02-14,924.37,家居
U00051,ORD_U00051_010,2025-04-30,446.51,服饰
U00051,ORD_U00051_015,2025-11-25,514.83,美妆
U00051,ORD_U00051_018,2026-02-03,811.95,数码
U00052,ORD_U00052_001,2024-05-17,82.41,食品
U00052,ORD_U00052_002,2024-05-28,109.47,美妆
U00052,ORD_U00052_000,2024-06-01,38.6,家居
U00052,ORD_U00052_003,2024-12-27,121.66,食品
U00053,ORD_U00053_000,2023-02-04,186.19,数码
U00053,ORD_U00053_001,2023-04-13,187.05,服饰
U00053,ORD_U00053_002,2023-08-08,158.84,美妆
U00054,ORD_U00054_000,2023-07-10,264.6,数码
U00054,ORD_U00054_002,2023-09-11,138.35,美妆
U00054,ORD_U00054_001,2023-10-04,145.05,食品
U00054,ORD_U00054_004,2023-11-01,161.16,服饰
U00054,ORD_U00054_003,2024-01-10,206.39,美妆
U00054,ORD_U00054_005,2024-04-08,318.32,食品
U00054,ORD_U00054_006,2024-04-15,196.27,食品
U00054,ORD_U00054_008,2024-06-29,316.27,食品
U00054,ORD_U00054_007,2024-08-01,336.99,美妆
U00055,ORD_U00055_000,2024-12-02,264.18,数码
U00055,ORD_U00055_001,2025-01-25,290.69,家居
U00055,ORD_U00055_002,2025-02-04,131.12,食品
U00055,ORD_U00055_003,2025-03-25,138.85,食品
U00055,ORD_U00055_006,2025-04-26,258.11,家居
U00055,ORD_U00055_005,2025-05-05,150.08,服饰
U00055,ORD_U00055_004,2025-05-11,395.79,服饰
U00055,ORD_U00055_009,2025-06-11,233.75,家居
U00055,ORD_U00055_010,2025-07-31,163.45,家居
U00055,ORD_U00055_007,2025-08-09,317.41,服饰
U00055,ORD_U00055_014,2025-09-14,122.46,美妆
U00055,ORD_U00055_008,2025-10-02,399.5,食品
U00055,ORD_U00055_013,2025-10-22,304.54,服饰
U00055,ORD_U00055_012,2025-11-05,222.2,数码
U00055,ORD_U00055_011,2026-02-12,351.63,家居
U00055,ORD_U00055_016,2026-05-22,263.45,服饰
U00055,ORD_U00055_015,2026-07-11,162.97,食品
U00056,ORD_U00056_000,2023-12-22,254.04,食品
U00056,ORD_U00056_001,2024-01-23,575.54,家居
U00056,ORD_U00056_002,2024-03-18,517.49,美妆
U00056,ORD_U00056_003,2024-03-19,364.74,数码
U00056,ORD_U00056_005,2024-04-10,524.35,数码
U00056,ORD_U00056_006,2024-04-13,293.27,数码
U00056,ORD_U00056_004,2024-07-03,553.8,服饰
U00056,ORD_U00056_011,2024-08-12,172.94,食品
U00056,ORD_U00056_007,2024-08-19,528.91,数码
U00056,ORD_U00056_012,2024-09-07,608.72,家居
U00056,ORD_U00056_009,2024-10-12,448.57,家居
U00056,ORD_U00056_013,2024-10-18,326.55,食品
U00056,ORD_U00056_008,2024-11-06,429.0,家居
U00056,ORD_U00056_014,2024-12-12,449.42,服饰
U00056,ORD_U00056_010,2025-02-09,342.19,家居
U00056,ORD_U00056_015,2025-04-04,262.32,服饰
U00056,ORD_U00056_016,2025-11-13,162.24,服饰
U00057,ORD_U00057_000,2024-12-22,80.36,数码
U00058,ORD_U00058_001,2024-07-23,839.12,家居
U00058,ORD_U00058_000,2024-08-07,754.32,数码
U00058,ORD_U00058_003,2024-08-21,1028.9,数码
U00058,ORD_U00058_002,2024-08-26,1546.38,家居
U00058,ORD_U00058_006,2024-09-28,1660.69,服饰
U00058,ORD_U00058_013,2024-11-09,1670.88,美妆
U00058,ORD_U00058_004,2024-11-15,1018.97,食品
U00058,ORD_U00058_014,2024-11-23,1853.14,服饰
U00058,ORD_U00058_007,2024-12-03,1232.98,家居
U00058,ORD_U00058_008,2024-12-20,1655.95,服饰
U00058,ORD_U00058_005,2024-12-29,844.51,数码
U00058,ORD_U00058_019,2025-02-13,717.18,服饰
U00058,ORD_U00058_012,2025-02-17,1580.33,数码
U00058,ORD_U00058_010,2025-03-08,2003.59,家居
U00058,ORD_U00058_009,2025-03-12,1262.32,美妆
U00058,ORD_U00058_016,2025-04-03,1098.66,食品
U00058,ORD_U00058_021,2025-04-11,732.76,数码
U00058,ORD_U00058_011,2025-04-28,676.35,食品
U00058,ORD_U00058_023,2025-05-12,2025.04,服饰
U00058,ORD_U00058_017,2025-05-21,1909.28,数码
U00058,ORD_U00058_015,2025-07-01,879.29,美妆
U00058,ORD_U00058_022,2025-09-08,614.97,美妆
U00058,ORD_U00058_024,2025-09-18,895.32,数码
U00058,ORD_U00058_020,2025-12-04,1621.08,美妆
U00058,ORD_U00058_018,2026-01-04,2008.64,美妆
U00058,ORD_U00058_025,2026-04-04,1646.15,食品
U00059,ORD_U00059_000,2023-08-26,757.02,数码
U00059,ORD_U00059_001,2023-08-30,1968.29,服饰
U00059,ORD_U00059_004,2023-09-15,1468.42,服饰
U00059,ORD_U00059_005,2023-09-27,2523.16,家居
U00059,ORD_U00059_002,2023-10-04,2023.98,家居
U00059,ORD_U00059_007,2023-11-02,1276.9,美妆
U00059,ORD_U00059_003,2023-11-13,1027.34,数码
U00059,ORD_U00059_006,2024-01-10,893.12,数码
U00059,ORD_U00059_015,2024-01-31,1651.06,数码
U00059,ORD_U00059_008,2024-02-10,2063.66,美妆
U00059,ORD_U00059_009,2024-02-18,1223.14,家居
U00059,ORD_U00059_020,2024-03-06,2228.66,食品
U00059,ORD_U00059_010,2024-03-14,1099.87,数码
U00059,ORD_U00059_012,2024-04-29,2527.69,服饰
U00059,ORD_U00059_026,2024-05-30,1763.54,食品
U00059,ORD_U00059_027,2024-06-20,1496.05,食品
U00059,ORD_U00059_022,2024-06-29,1005.36,美妆
U00059,ORD_U00059_019,2024-07-06,2637.13,家居
U00059,ORD_U00059_011,2024-07-10,1835.67,服饰
U00059,ORD_U00059_028,2024-07-20,1524.85,美妆
U00059,ORD_U00059_014,2024-08-04,2137.9,美妆
U00059,ORD_U00059_018,2024-08-20,2398.57,服饰
U00059,ORD_U00059_016,2024-09-05,1548.81,美妆
U00059,ORD_U00059_013,2024-09-18,2053.59,数码
U00059,ORD_U00059_030,2024-09-26,2182.61,美妆
U00059,ORD_U00059_017,2024-10-08,1584.25,美妆
U00059,ORD_U00059_024,2024-11-27,989.22,家居
U00059,ORD_U00059_025,2024-11-29,1756.05,家居
U00059,ORD_U00059_021,2024-12-13,2081.48,数码
U00059,ORD_U00059_023,2024-12-15,1480.39,数码
U00059,ORD_U00059_032,2025-05-07,898.98,美妆
U00059,ORD_U00059_031,2025-08-03,2212.14,服饰
U00059,ORD_U00059_029,2025-10-02,1246.86,食品
U00060,ORD_U00060_000,2023-03-26,65.59,家居
U00060,ORD_U00060_002,2023-05-13,66.23,食品
U00060,ORD_U00060_001,2023-06-16,69.89,数码
U00060,ORD_U00060_005,2023-07-15,151.45,家居
U00060,ORD_U00060_003,2023-07-28,153.24,数码
U00060,ORD_U00060_004,2023-11-15,201.36,服饰
U00061,ORD_U00061_000,2023-05-23,85.08,美妆
U00061,ORD_U00061_001,2023-07-15,62.74,数码
U00061,ORD_U00061_002,2023-10-05,202.56,数码
U00062,ORD_U00062_000,2023-10-14,134.1,食品
U00062,ORD_U00062_001,2024-01-03,65.13,数码
U00063,ORD_U00063_000,2023-10-12,518.43,食品
U00063,ORD_U00063_001,2023-11-24,571.99,美妆
U00063,ORD_U00063_002,2023-11-27,571.28,食品
U00063,ORD_U00063_003,2024-03-23,266.0,食品
U00063,ORD_U00063_006,2024-04-12,433.41,数码
U00063,ORD_U00063_004,2024-05-22,464.72,数码
